t_date,code,p_open,p_high,p_low,p_close,volume,fi_st,fi_netbs,it_netbs,sq_netbs,pbr,per,dividend_yield,pred,pred_up,pred_down
2015/5/27,2882,55.5,55.8,55.2,55.5,26731,3456467,6947,598,-20,1.61,14.09,3.6,º¦,1,0
2015/5/28,2882,55.9,56.2,55.5,55.5,33178,3463610,7158,25,-1040,1.61,14.09,3.6,¥­,0,0
2015/5/29,2882,55.5,55.9,54.9,54.9,22503,3463847,237,-957,-107,1.52,13.93,3.64,¶^,0,1
2015/6/1,2882,54.9,55.4,54.2,54.9,11455,3464964,1357,-911,-227,1.52,12.51,3.64,¥­,0,0
2015/6/2,2882,54.7,54.9,54.3,54.4,14440,3464082,-682,-1268,-377,1.51,12.39,3.68,¶^,0,1
2015/6/3,2882,55,55,54,54.1,11525,3464417,319,241,-563,1.5,12.32,3.7,¶^,0,1
2015/6/4,2882,53.8,54.3,51.8,52.3,28489,3462103,-4001,101,-2508,1.45,11.91,3.82,¶^,0,1
2015/6/5,2882,52,53.2,51.9,52.4,19142,3460278,-1880,-563,-792,1.45,11.94,3.82,º¦,1,0
2015/6/8,2882,52,52.9,51.3,52.5,19806,3454931,-5305,-20,-986,1.45,11.96,3.81,º¦,1,0
2015/6/9,2882,52,52.3,51.6,51.8,13107,3454278,3001,-23,-838,1.43,11.8,3.86,¶^,0,1
2015/6/10,2882,52.6,53.2,52.4,52.7,16041,3454329,51,200,-3,1.46,12,3.8,º¦,1,0
2015/6/11,2882,52.8,53.1,52.5,52.8,18245,3449743,-3359,0,-392,1.46,12.03,3.79,º¦,1,0
2015/6/12,2882,52.8,53.5,52.2,53.3,13622,3450557,4159,-938,-475,1.48,12.14,3.75,º¦,1,0
2015/6/15,2882,53.3,53.9,53,53.2,14422,3442067,-1450,34,62,1.47,12.12,3.76,¶^,0,1
2015/6/16,2882,53.5,53.5,52.7,53.1,13243,3443874,1707,-350,-175,1.47,12.1,3.77,¶^,0,1
2015/6/17,2882,53.2,53.2,52.5,52.5,22717,3439331,-4789,-254,440,1.45,11.96,3.81,¶^,0,1
2015/6/18,2882,52.3,52.7,52,52.1,18330,3434635,-4453,-1001,-187,1.44,11.87,3.84,¶^,0,1
2015/6/22,2882,52.1,53.6,52.1,53,17579,3433777,-858,118,2190,1.47,12.07,3.77,º¦,1,0
2015/6/23,2882,53.6,54.7,53.6,54.4,30480,3425799,7999,734,1317,1.51,12.39,3.68,º¦,1,0
2015/6/24,2882,54.4,54.7,54,54.3,16102,3417121,2352,-20,-24,1.5,12.37,3.68,¶^,0,1
2015/6/25,2882,54.7,55,54.1,54.4,21674,3414546,5842,35,-337,1.51,12.39,3.68,º¦,1,0
2015/6/26,2882,54.9,55,54.5,54.9,26421,3416603,12046,160,-982,1.52,12.51,3.64,º¦,1,0
2015/6/29,2882,54.1,54.3,53.1,53.2,25543,3412155,-1023,-2,-213,1.47,12.12,3.76,¶^,0,1
2015/6/30,2882,52.8,53.9,52.8,53.9,39853,3412265,327,-65,8252,1.49,12.28,3.71,º¦,1,0
2015/7/1,2882,52.5,52.9,52.2,52.5,21681,3414479,3504,-369,-4973,1.45,11.96,3.81,¶^,0,1
2015/7/2,2882,52.7,52.8,52.2,52.2,17483,3406488,-7939,-354,199,1.45,11.89,3.83,¶^,0,1
2015/7/3,2882,52.2,52.5,51.7,52.4,17174,3402151,-4375,-109,-959,1.45,11.94,3.82,º¦,1,0
2015/7/6,2882,51.8,52.3,51.3,51.5,20362,3393564,-8587,0,-809,1.43,11.73,3.88,¶^,0,1
2015/7/7,2882,52,52.3,51.8,52,7953,3397107,3544,128,-299,1.44,11.85,3.85,º¦,1,0
2015/7/8,2882,51.8,52,49.95,50,38972,3389890,-7230,-475,-2572,1.39,11.39,4,¶^,0,1
2015/7/9,2882,49.9,50.5,48.2,49.95,28809,3385708,-4182,37,-529,1.38,11.38,4,¶^,0,1
2015/7/13,2882,51.4,52.2,51,52,28675,3395351,7548,349,908,1.44,11.85,3.85,º¦,1,0
2015/7/14,2882,52.5,53.1,52,52,25952,3398995,396,663,-983,1.44,11.85,3.85,¥­,0,0
2015/7/15,2882,52.9,52.9,52.2,52.7,17918,3407326,8331,208,-746,1.46,12,3.8,º¦,1,0
2015/7/16,2882,53,53.2,52.7,53,16152,3412966,5460,45,-411,1.47,12.07,3.77,º¦,1,0
2015/7/17,2882,53.4,53.4,52.4,52.8,15661,3418040,5074,767,-588,1.46,12.03,3.79,¶^,0,1
2015/7/20,2882,53.2,53.3,52.4,52.6,11562,3421916,3905,275,31,1.46,11.98,3.8,¶^,0,1
2015/7/21,2882,52.8,53.1,52.4,53.1,10758,3428533,6632,5,-154,1.47,12.1,3.77,º¦,1,0
2015/7/22,2882,52.7,53,52.5,52.6,11990,3429448,938,225,-148,1.46,11.98,3.8,¶^,0,1
2015/7/23,2882,52.5,52.6,51.5,51.7,22673,3432008,2726,317,623,1.43,11.78,3.87,¶^,0,1
2015/7/24,2882,52,52.2,51.7,52,11691,3438022,5212,168,259,1.44,11.85,3.85,º¦,1,0
2015/7/27,2882,51.9,51.9,50.2,50.4,22697,3437908,-124,30,-1565,1.4,11.48,3.97,¶^,0,1
2015/7/28,2882,51,51.1,49.6,49.6,25693,3434608,-4451,178,1855,1.37,11.3,4.03,¶^,0,1
2015/7/29,2882,49.85,50.1,49.25,49.7,19869,3440947,3139,121,-221,1.38,11.32,4.02,º¦,1,0
2015/7/30,2882,50,51.4,49.95,50.5,14860,3441395,-995,311,1001,1.4,11.5,3.96,º¦,1,0
2015/7/31,2882,50.1,51,50,51,16178,3443705,2310,29,-1474,1.41,11.62,3.92,º¦,1,0
2015/8/3,2882,50.9,50.9,49.6,50.3,9837,3446317,-1389,215,-823,1.39,11.46,3.98,¶^,0,1
2015/8/4,2882,50.4,51,50.2,50.8,13623,3450102,3785,338,760,1.41,11.57,3.94,º¦,1,0
2015/8/5,2882,50.8,51.2,50.6,50.6,12561,3451638,743,427,737,1.4,11.53,3.95,¶^,0,1
2015/8/6,2882,51.1,51.2,49.75,50.1,12481,3450143,-259,121,-376,1.39,11.41,3.99,¶^,0,1
2015/8/7,2882,49.85,50.7,49.85,50,15127,3448937,-1281,144,-632,1.39,11.39,4,¶^,0,1
2015/8/10,2882,49.9,50.5,49.8,50.4,10218,3453915,3861,-300,131,1.4,11.48,3.97,º¦,1,0
2015/8/11,2882,51,51.1,49.95,50.1,19553,3453794,-1289,914,-737,1.39,11.41,3.99,¶^,0,1
2015/8/12,2882,49,49.2,45.5,46.55,64864,3430671,-23123,-892,-2756,1.29,10.6,4.3,¶^,0,1
2015/8/13,2882,46.55,47.6,46.5,46.5,30714,3421538,-8008,-1301,311,1.29,10.59,4.3,¶^,0,1
2015/8/14,2882,46.7,47.45,46.7,47,14326,3427769,-1062,-297,-445,1.3,10.71,4.26,º¦,1,0
2015/8/17,2882,47,47.15,46.25,46.6,20230,3427887,-3450,-366,-604,1.29,10.62,4.29,¶^,0,1
2015/8/18,2882,46.3,46.6,44.7,44.8,32674,3419454,-8433,-2844,-1426,1.24,10.21,4.46,¶^,0,1
2015/8/19,2882,44.8,44.8,42.95,43.65,38306,3415310,-4129,-2954,-485,1.21,9.94,4.58,¶^,0,1
2015/8/20,2882,43.65,44.95,43.3,44,33462,3412852,-3792,-589,2296,1.22,10.02,4.55,º¦,1,0
2015/8/21,2882,43.1,43.4,42.5,42.5,33471,3410473,-2203,-419,-634,1.18,9.68,4.71,¶^,0,1
2015/8/24,2882,41.7,42.8,38.6,41,67567,3398612,-12212,-240,-693,1.14,9.34,4.88,¶^,0,1
2015/8/25,2882,41.2,43.7,41,43.2,51368,3391764,-8093,403,616,1.2,9.84,4.63,º¦,1,0
2015/8/26,2882,43,45.2,42.2,44.6,57976,3378295,-13224,177,1366,1.24,10.16,4.48,º¦,1,0
2015/8/27,2882,44.7,44.8,43.85,44.6,36285,3366732,-11434,-256,-2782,1.24,10.16,4.48,¥­,0,0
2015/8/28,2882,45.2,46.45,44.9,46,41803,3362217,-3886,-84,-281,1.27,10.48,4.35,º¦,1,0
2015/8/31,2882,45.6,46.9,45.2,46.9,33490,3359056,-4188,-76,-1230,1.38,10.68,4.26,º¦,1,0
2015/9/1,2882,46.5,46.75,45.2,45.2,21210,3356783,-3068,-150,-958,1.33,9.48,4.42,¶^,0,1
2015/9/2,2882,44.5,46.05,44.05,45.25,25530,3353429,-3329,435,446,1.33,9.49,4.42,º¦,1,0
2015/9/3,2882,45.85,45.85,44.5,45.25,22339,3343164,-7409,-35,-1516,1.33,9.49,4.42,¥­,0,0
2015/9/4,2882,44.95,45.4,44.7,44.95,17485,3340527,-2637,-135,-406,1.32,9.42,4.45,¶^,0,1
2015/9/7,2882,44.8,45.5,44.25,44.7,20305,3345425,-142,53,564,1.31,9.37,4.47,¶^,0,1
2015/9/8,2882,44.7,44.75,43.85,44.3,19071,3341811,-3593,45,200,1.3,9.29,4.51,¶^,0,1
2015/9/9,2882,44.95,45.65,44.9,45.25,34893,3354508,12462,1,2501,1.33,9.49,4.42,º¦,1,0
2015/9/10,2882,45,45.35,44.75,44.85,20815,3356368,1875,-302,234,1.32,9.4,4.46,¶^,0,1
2015/9/11,2882,44.9,45.15,44.75,45.1,16178,3359569,3201,29,411,1.33,9.45,4.43,º¦,1,0
2015/9/14,2882,45.4,45.5,44.55,44.8,17348,3359626,711,-364,-2,1.32,9.39,4.46,¶^,0,1
2015/9/15,2882,45.25,45.55,44.95,45,26205,3365702,5731,15,633,1.32,9.43,4.44,º¦,1,0
2015/9/16,2882,45.5,46.9,45.25,46.45,39404,3366423,414,124,1195,1.37,9.74,4.31,º¦,1,0
2015/9/17,2882,47,48,47,48,37453,3374590,7704,723,-359,1.41,10.06,4.17,º¦,1,0
2015/9/18,2882,47.6,48.05,47,47.6,25891,3369173,-5098,-948,-1300,1.4,9.98,4.2,¶^,0,1
2015/9/21,2882,46.8,46.85,46.1,46.35,23829,3357241,-12038,-176,-1069,1.36,9.72,4.31,¶^,0,1
2015/9/22,2882,46.75,47.3,46.3,47.05,12273,3357864,-159,-3,-136,1.38,9.86,4.25,º¦,1,0
2015/9/23,2882,46.5,46.7,46.05,46.45,20594,3350487,-9673,0,-389,1.37,9.74,4.31,¶^,0,1
2015/9/24,2882,46.45,46.75,46.1,46.1,17841,3342493,-8338,0,-216,1.36,9.66,4.34,¶^,0,1
2015/9/25,2882,45.8,45.8,44.7,44.85,28901,3329306,-14697,-457,2,1.32,9.4,4.46,¶^,0,1
2015/9/30,2882,44,44.95,43.4,44.95,49239,3322127,-7971,-2566,199,1.32,9.42,4.45,º¦,1,0
2015/10/1,2882,44.65,45.8,44.05,45.25,29683,3318901,-2423,-73,1537,1.33,9.49,4.42,º¦,1,0
2015/10/2,2882,45.25,45.3,44.65,44.7,20115,3312597,-5889,-3,-400,1.31,9.37,4.47,¶^,0,1
2015/10/5,2882,45.4,45.65,44.8,45.65,16171,3313449,804,-101,129,1.34,9.57,4.38,º¦,1,0
2015/10/6,2882,46,46.65,45.9,45.9,19215,3315047,1114,4,430,1.35,9.62,4.36,º¦,1,0
2015/10/7,2882,45.9,46.75,45.65,46.75,17869,3318076,3179,109,-433,1.37,9.8,4.28,º¦,1,0
2015/10/8,2882,46.95,46.95,46,46.15,16347,3318530,2640,0,30,1.36,9.68,4.33,¶^,0,1
2015/10/12,2882,46.5,46.75,46,46.2,19856,3322344,3804,55,142,1.36,9.69,4.33,º¦,1,0
2015/10/13,2882,46.2,46.45,45.85,46.2,24735,3315700,-6654,90,531,1.36,9.69,4.33,¥­,0,0
2015/10/14,2882,46.2,46.2,45.9,45.9,10900,3314750,-964,0,-136,1.35,9.62,4.36,¶^,0,1
2015/10/15,2882,46.2,46.35,45.9,45.9,15791,3315466,793,-25,167,1.35,9.62,4.36,¥­,0,0
2015/10/16,2882,46.3,46.6,45.9,46.1,23987,3319726,4186,19,12,1.36,9.66,4.34,º¦,1,0
2015/10/19,2882,46.5,46.55,46.2,46.5,19259,3322100,1405,0,1465,1.37,9.75,4.3,º¦,1,0
2015/10/20,2882,46.65,46.75,46.45,46.7,15313,3327358,5387,80,-403,1.37,9.79,4.28,º¦,1,0
2015/10/21,2882,46.7,46.75,46.5,46.5,14164,3332374,3453,120,-121,1.37,9.75,4.3,¶^,0,1
2015/10/22,2882,46.45,46.5,46.15,46.25,6049,3331420,-953,0,88,1.36,9.7,4.32,¶^,0,1
2015/10/23,2882,46.85,47.2,46.65,47,17641,3341639,9435,-121,547,1.38,9.85,4.26,º¦,1,0
2015/10/26,2882,47.3,47.5,46.7,46.9,20198,3342666,803,120,333,1.38,9.83,4.26,¶^,0,1
2015/10/27,2882,47.25,47.25,46.55,46.75,15253,3346652,3419,586,24,1.37,9.8,4.28,¶^,0,1
2015/10/28,2882,46.8,47.2,46.65,46.95,9849,3347483,1532,120,364,1.38,9.84,4.26,º¦,1,0
2015/10/29,2882,46.95,46.95,46.1,46.1,12788,3341468,-6250,-3,-643,1.36,9.66,4.34,¶^,0,1
2015/10/30,2882,46.15,46.85,45.8,46.4,21154,3342389,921,93,-92,1.36,9.73,4.31,º¦,1,0
2015/11/2,2882,46.1,46.7,46,46.7,13127,3340955,-1079,0,31,1.37,9.79,4.28,º¦,1,0
2015/11/3,2882,46.75,47.5,46.7,47.45,25941,3342026,1910,17,2052,1.4,9.95,4.21,º¦,1,0
2015/11/4,2882,47.7,48.1,47.1,48.05,35445,3337005,-5021,427,328,1.41,10.07,4.16,º¦,1,0
2015/11/5,2882,48.35,49.5,48,49.5,35825,3346976,9972,1,491,1.46,10.38,4.04,º¦,1,0
2015/11/6,2882,49.4,49.4,48,48.05,23860,3336667,-10308,-71,-452,1.41,10.07,4.16,¶^,0,1
2015/11/9,2882,48.9,48.95,47.95,48.1,17954,3338797,2130,37,376,1.41,10.08,4.16,º¦,1,0
2015/11/10,2882,47.5,47.5,46.65,46.75,18652,3331035,-7761,-590,-253,1.37,9.8,4.28,¶^,0,1
2015/11/11,2882,46.75,47.15,46.2,46.4,13384,3328887,-1914,81,-395,1.36,9.73,4.31,¶^,0,1
2015/11/12,2882,46.45,46.6,45.5,45.8,17870,3320445,-8481,0,-1471,1.35,9.6,4.37,¶^,0,1
2015/11/13,2882,45.8,46.8,45.8,46.2,18138,3324774,4718,0,-420,1.36,9.69,4.33,º¦,1,0
2015/11/16,2882,45.65,47,45.35,46.8,25818,3327033,2060,-649,-70,1.38,9.81,4.27,º¦,1,0
2015/11/17,2882,47,47.4,46.7,46.8,15944,3326935,178,373,-46,1.38,9.81,4.27,¥­,0,0
2015/11/18,2882,46.3,46.85,45.8,45.8,14678,3322325,-4697,-118,-515,1.35,9.6,4.37,¶^,0,1
2015/11/19,2882,46.3,47,45.8,47,18569,3325664,3319,100,-644,1.38,9.85,4.26,º¦,1,0
2015/11/20,2882,46.85,46.85,46.2,46.3,8879,3323757,-2054,0,36,1.36,9.71,4.32,¶^,0,1
2015/11/23,2882,46.7,46.7,46.15,46.3,6977,3324860,1574,-4,-45,1.36,9.71,4.32,¥­,0,0
2015/11/24,2882,46.3,46.9,46.25,46.5,8513,3327670,2810,190,-101,1.37,9.75,4.3,º¦,1,0
2015/11/25,2882,47.15,47.15,46.25,46.5,8705,3329781,2261,-40,-73,1.37,9.75,4.3,¥­,0,0
2015/11/26,2882,46.95,47.25,46.6,46.6,10409,3334361,4500,-20,109,1.37,9.77,4.29,º¦,1,0
2015/11/27,2882,46.6,47,46.45,46.5,7312,3332164,-1863,-188,-219,1.37,9.75,4.3,¶^,0,1
2015/11/30,2882,45.6,46,45,45.65,49779,3318174,-14062,-978,-407,1.31,9.65,4.38,¶^,0,1
2015/12/1,2882,45.85,46.3,45.55,46.3,22182,3320707,2533,-800,-46,1.33,9.79,4.32,º¦,1,0
2015/12/2,2882,46.2,46.7,46.2,46.25,10612,3319431,-2056,0,250,1.33,9.78,4.32,¶^,0,1
2015/12/3,2882,45.6,46.35,45.55,45.75,10257,3316580,-2741,-362,146,1.31,9.67,4.37,¶^,0,1
2015/12/4,2882,45.35,45.45,45,45.1,19240,3305213,-11261,-15,6,1.3,9.53,4.43,¶^,0,1
2015/12/7,2882,45.6,46.1,45.3,45.3,9836,3307735,2523,-123,149,1.3,9.58,4.42,º¦,1,0
2015/12/8,2882,45.1,45.25,44,44,24384,3294810,-13009,-26,-92,1.26,9.3,4.55,¶^,0,1
2015/12/9,2882,43.8,43.8,42.85,42.85,29142,3288552,-6257,-2813,-282,1.23,9.06,4.67,¶^,0,1
2015/12/10,2882,42.2,43.35,41.6,43.3,33628,3279596,-10050,-700,-262,1.24,9.15,4.62,º¦,1,0
2015/12/11,2882,43,43.1,42.05,42.25,23159,3272762,-7283,-150,-992,1.21,8.93,4.73,¶^,0,1
2015/12/14,2882,41.75,42.25,41.1,41.75,12009,3270239,-2631,-111,11,1.2,8.83,4.79,¶^,0,1
2015/12/15,2882,42,42.4,41.7,42,12598,3269063,-1174,0,122,1.21,8.88,4.76,º¦,1,0
2015/12/16,2882,42.8,42.8,42,42,13142,3266592,-2514,-2113,358,1.21,8.88,4.76,¥­,0,0
2015/12/17,2882,42.45,43.55,42.45,43.55,17292,3268323,1731,715,683,1.25,9.21,4.59,º¦,1,0
2015/12/18,2882,42.8,42.95,42.4,42.75,17902,3267957,-374,-1403,-638,1.23,9.04,4.68,¶^,0,1
2015/12/21,2882,42,43.1,42,43.1,11687,3268809,1153,-874,286,1.24,9.11,4.64,º¦,1,0
2015/12/22,2882,43.25,43.4,43,43.35,7019,3268036,972,0,112,1.25,9.16,4.61,º¦,1,0
2015/12/23,2882,43.5,44,43.25,43.45,8967,3268955,1805,45,880,1.25,9.19,4.6,º¦,1,0
2015/12/24,2882,43.9,44.2,43.65,43.7,5180,3270727,1761,-330,62,1.26,9.24,4.58,º¦,1,0
2015/12/25,2882,44,44,43.5,43.8,3301,3271455,680,0,220,1.26,9.26,4.57,º¦,1,0
2015/12/28,2882,43.95,44.05,43.75,44,6380,3275296,3841,-922,-61,1.26,9.3,4.55,º¦,1,0
2015/12/29,2882,44,44,43.55,43.65,2813,3274419,-129,-7,34,1.25,9.23,4.58,¶^,0,1
2015/12/30,2882,43.95,43.95,42.7,43.3,11217,3270030,-4897,0,-541,1.24,9.15,4.62,¶^,0,1
2015/12/31,2882,43,46.3,42.65,46.3,15526,3269452,-3143,-400,-151,1.33,9.79,4.32,º¦,1,0
2016/1/4,2882,44.2,44.45,42,42,31305,3253507,-17329,-1238,-1276,1.21,8.88,4.76,¶^,0,1
2016/1/5,2882,42,42.4,41.05,41.1,26487,3249859,-3648,-788,-257,1.18,8.69,4.87,¶^,0,1
2016/1/6,2882,41.45,41.5,40.3,40.35,25913,3248984,-784,-319,-984,1.16,8.53,4.96,¶^,0,1
2016/1/7,2882,40.15,40.6,38.8,39.65,47016,3242802,-6192,-2060,-797,1.14,8.38,5.04,¶^,0,1
2016/1/8,2882,39.6,40.9,39.4,39.95,27897,3240484,-1769,-246,1462,1.15,8.45,5.01,º¦,1,0
2016/1/11,2882,39.5,39.5,38.85,39,26629,3232807,-7907,-76,-179,1.12,8.25,5.13,¶^,0,1
2016/1/12,2882,39.5,39.7,38.55,38.9,28483,3225758,-6034,96,-434,1.12,8.22,5.14,¶^,0,1
2016/1/13,2882,39.35,39.45,38.05,38.4,37226,3218923,-7878,-313,-526,1.1,8.12,5.21,¶^,0,1
2016/1/14,2882,37.95,37.95,36.8,37,42613,3204137,-14081,-368,-479,1.06,7.82,5.41,¶^,0,1
2016/1/15,2882,37.05,37.4,35,35.5,67446,3177058,-27079,-806,-3251,1.02,7.51,5.63,¶^,0,1
2016/1/18,2882,34.3,35.4,34.1,35,81693,3148898,-27032,-503,5166,1.01,7.4,5.71,¶^,0,1
2016/1/19,2882,34.85,35.45,34.65,35.3,33332,3138387,-7383,-221,1522,1.01,7.46,5.67,º¦,1,0
2016/1/20,2882,34.9,35.05,33.85,33.9,39948,3128677,-11173,-122,-1554,0.97,7.17,5.9,¶^,0,1
2016/1/21,2882,34.3,34.5,33.6,33.6,35604,3121697,-8493,-609,-166,0.97,7.1,5.95,¶^,0,1
2016/1/22,2882,34.2,34.3,33.8,34.1,22904,3119259,-3104,-650,-6,0.98,7.21,5.87,º¦,1,0
2016/1/25,2882,34.5,35.45,34.4,35.25,33079,3120472,1213,-397,1582,1.01,7.45,5.67,º¦,1,0
2016/1/26,2882,34.7,34.9,34.1,34.1,26753,3105353,-15956,105,-1207,0.98,7.21,5.87,¶^,0,1
2016/1/27,2882,34.35,34.6,33.85,34.1,22222,3096022,-9441,119,-1003,0.98,7.21,5.87,¥­,0,0
2016/1/28,2882,34.15,34.5,34.1,34.15,24082,3086150,-10162,-141,568,0.98,7.22,5.86,º¦,1,0
2016/1/29,2882,34.35,36.45,34.3,36.1,58800,3096923,11617,1140,3899,1.04,7.63,5.54,º¦,1,0
2016/1/30,2882,37.15,37.6,36.7,37.6,39186,3097134,-114,342,2138,1.08,7.95,5.32,º¦,1,0
2016/2/1,2882,37.5,37.5,36.55,37,44735,3088350,-9332,240,-2264,1.06,7.82,5.41,¶^,0,1
2016/2/2,2882,36.75,37.45,36.6,37,33208,3096216,9012,-72,612,1.06,7.82,5.41,¥­,0,0
2016/2/3,2882,36.5,36.5,35.65,35.8,45580,3075429,-21090,103,-1777,1.03,7.57,5.59,¶^,0,1
2016/2/15,2882,34.05,35.4,34,35,37148,3070810,-4619,70,178,1.01,7.4,5.71,¶^,0,1
2016/2/16,2882,35.4,36.95,35.35,36.65,37681,3084030,12844,0,3742,1.05,7.75,5.46,º¦,1,0
2016/2/17,2882,37,37.05,36,36,22513,3076171,-5667,39,-2625,1.03,7.61,5.56,¶^,0,1
2016/2/18,2882,36.8,37.05,36.65,36.9,26164,3081996,5513,287,714,1.06,7.8,5.42,º¦,1,0
2016/2/19,2882,36.5,37,36.4,37,15674,3083771,1763,-156,140,1.06,7.82,5.41,º¦,1,0
2016/2/22,2882,37.2,37.5,36.65,36.9,20218,3079835,-3894,60,702,1.06,7.8,5.42,¶^,0,1
2016/2/23,2882,37.2,37.3,36.9,37.1,12836,3079648,-555,80,-326,1.07,7.84,5.39,º¦,1,0
2016/2/24,2882,36.95,37.2,36.6,36.6,13480,3077087,-2754,50,-456,1.05,7.74,5.46,¶^,0,1
2016/2/25,2882,36.75,37.3,36.7,36.9,18596,3075893,-92,0,294,1.06,7.8,5.42,º¦,1,0
2016/2/26,2882,37.15,37.5,36.95,37.3,16689,3076539,277,-11,-1207,1.07,7.89,5.36,º¦,1,0
2016/3/1,2882,36.4,37.4,36.4,37.05,19268,3071659,-4588,0,70,1.06,7.83,5.4,¶^,0,1
2016/3/2,2882,37.6,38.25,37.4,38.2,39876,3080282,8255,-57,2335,1.1,8.08,5.24,º¦,1,0
2016/3/3,2882,38.25,39.5,38.2,39.45,43467,3098250,17921,470,-135,1.13,8.34,5.07,º¦,1,0
2016/3/4,2882,39.5,39.8,39,39.35,31770,3101151,2509,1634,-925,1.13,8.32,5.08,¶^,0,1
2016/3/7,2882,39.85,40.3,39.4,39.6,28439,3113381,12220,-5,572,1.14,8.37,5.05,º¦,1,0
2016/3/8,2882,40,40,39.05,39.65,24036,3120473,7092,30,-796,1.14,8.38,5.04,º¦,1,0
2016/3/9,2882,39.3,39.6,38.95,39.5,17306,3126671,6162,-53,-789,1.13,8.35,5.06,¶^,0,1
2016/3/10,2882,39.25,39.9,39.05,39.25,17678,3132577,798,-809,972,1.13,8.3,5.1,¶^,0,1
2016/3/11,2882,39.3,39.4,38.75,39.4,22240,3141211,8344,0,-471,1.13,8.33,5.08,º¦,1,0
2016/3/14,2882,40,40.1,39.45,39.55,25082,3143798,2588,0,167,1.14,8.36,5.06,º¦,1,0
2016/3/15,2882,39.75,39.75,38.6,38.6,23402,3142710,-1398,-13,-1421,1.11,8.16,5.18,¶^,0,1
2016/3/16,2882,38.95,39.2,38.75,39,13394,3147034,4502,-120,-558,1.12,8.25,5.13,º¦,1,0
2016/3/17,2882,39.35,40,39,39.15,31447,3150721,3301,0,1909,1.12,8.28,5.11,º¦,1,0
2016/3/18,2882,39.35,39.55,39.25,39.4,21632,3154753,3141,71,-693,1.13,8.33,5.08,º¦,1,0
2016/3/21,2882,39.55,39.65,38.8,39.1,23964,3144210,-10543,0,-285,1.12,8.27,5.12,¶^,0,1
2016/3/22,2882,38.9,38.9,38.5,38.75,16943,3136155,-3954,-1194,-965,1.11,8.19,5.16,¶^,0,1
2016/3/23,2882,38.9,39.4,38.55,38.65,22127,3131196,-5495,47,-213,1.11,8.17,5.17,¶^,0,1
2016/3/24,2882,38.3,38.35,37.65,37.9,35614,3113320,-17876,-2,-396,1.09,8.01,5.28,¶^,0,1
2016/3/25,2882,38.15,38.2,37.7,37.9,12135,3109018,-4902,0,387,1.09,8.01,5.28,¥­,0,0
2016/3/28,2882,37.75,38.05,37.7,37.9,8960,3107808,-2138,-330,726,1.09,8.01,5.28,¥­,0,0
2016/3/29,2882,37.9,38.05,37.25,37.3,17771,3102460,-5522,1,-143,1.07,7.89,5.36,¶^,0,1
2016/3/30,2882,37.3,38,37.3,37.95,15365,3105948,2793,-118,-270,1.09,8.02,5.27,º¦,1,0
2016/3/31,2882,38.1,38.9,38.05,38.55,38227,3105643,-627,50,1949,1.06,8.42,5.19,º¦,1,0
2016/4/1,2882,38.1,38.3,37.6,37.75,19680,3097620,-9264,0,-1642,1.04,8.24,5.3,¶^,0,1
2016/4/6,2882,37.1,37.2,36.65,36.8,33938,3082634,-15270,-130,-1582,1.02,8.03,5.43,¶^,0,1
2016/4/7,2882,36.75,36.8,36.4,36.4,26776,3068135,-13345,0,-354,1,7.95,5.49,¶^,0,1
2016/4/8,2882,36.1,36.55,36.05,36.3,17411,3065311,-5113,-243,151,1,7.93,5.51,¶^,0,1
2016/4/11,2882,36.05,36.1,35.8,35.9,22165,3060809,-8101,-212,120,0.99,7.84,5.57,¶^,0,1
2016/4/12,2882,35.85,36.3,35.7,35.8,25143,3052898,-7828,-591,-6,0.99,7.82,5.59,¶^,0,1
2016/4/13,2882,35.95,36.35,35.85,36.35,27030,3046935,-4882,-441,507,1,7.94,5.5,º¦,1,0
2016/4/14,2882,36.6,37.1,36.3,36.3,25230,3043114,-4073,235,1981,1,7.93,5.51,¶^,0,1
2016/4/15,2882,36.55,36.65,36.15,36.6,21766,3043072,812,-38,-576,1.01,7.99,5.46,º¦,1,0
2016/4/18,2882,36.55,36.65,36.3,36.65,10158,3046287,3327,0,-283,1.01,8,5.46,º¦,1,0
2016/4/19,2882,36.7,36.8,36.05,36.05,24806,3034723,-11896,-329,-17,1,7.87,5.55,¶^,0,1
2016/4/20,2882,36.3,36.45,35.8,35.85,24653,3033094,-2021,18,-562,0.99,7.83,5.58,¶^,0,1
2016/4/21,2882,36.1,36.2,35.85,36.2,14553,3035692,3918,-195,-125,1,7.9,5.52,º¦,1,0
2016/4/22,2882,36.15,36.4,35.9,36.15,13986,3039536,3609,0,-640,1,7.89,5.53,¶^,0,1
2016/4/25,2882,36.15,36.4,36.1,36.3,7127,3042057,2521,-2,-114,1,7.93,5.51,º¦,1,0
2016/4/26,2882,36.4,36.75,36.3,36.65,12770,3046573,4515,-283,762,1.01,8,5.46,º¦,1,0
2016/4/27,2882,36.65,36.75,36.3,36.6,12298,3047509,1069,0,280,1.01,7.99,5.46,¶^,0,1
2016/4/28,2882,36.7,36.75,35.9,36.25,20554,3040101,-6122,0,-105,1,7.91,5.52,¶^,0,1
2016/4/29,2882,36.25,36.5,36.1,36.25,23015,3039565,-576,0,13,1,7.91,5.52,¥­,0,0
2016/5/3,2882,36.5,36.5,36,36.25,12053,3036999,-2593,0,-219,1,7.91,5.52,¥­,0,0
