t_date,p_close,code,volume,fi_st,fi_netbs,it_netbs,sq_netbs,pbr,per,dividend_yield,pred_days
2015/3/10,56.6,2881,23179,3454892,-1802,600,378,1.56,9.74,2.65,B
2015/3/11,58.8,2881,60186,3469589,14568,186,855,1.62,10.12,2.55,D
2015/3/12,58.5,2881,23544,3466063,-3525,191,-2235,1.61,10.07,2.56,D
2015/3/13,56.8,2881,27728,3457109,-8867,419,-917,1.57,9.78,2.64,C
2015/3/16,56.6,2881,16289,3452160,-4949,532,857,1.56,9.74,2.65,C
2015/3/17,56.5,2881,15403,3454282,1708,100,141,1.56,9.72,2.65,C
2015/3/18,58,2881,21277,3464327,9325,-657,-434,1.6,9.98,2.59,D
2015/3/19,58,2881,18252,3466239,1763,-65,622,1.6,9.98,2.59,C
2015/3/20,57.7,2881,13383,3466020,-759,-58,-103,1.59,9.93,2.6,C
2015/3/23,57,2881,15504,3460256,-5765,-54,31,1.57,9.81,2.63,B
2015/3/24,57.5,2881,16305,3465302,5046,-379,39,1.59,9.9,2.61,A
2015/3/25,56.7,2881,18009,3462213,-3089,-333,496,1.56,9.76,2.65,A
2015/3/26,57.2,2881,16944,3466529,4587,-80,526,1.58,9.85,2.62,A
2015/3/27,55.4,2881,23194,3459200,-7329,-193,-14,1.53,9.54,2.71,A
2015/3/30,55.8,2881,16689,3464755,5555,-120,-979,1.4,9.6,2.69,A
2015/3/31,56.2,2881,22110,3466629,1874,0,450,1.41,9.54,2.67,A
2015/4/1,55.5,2881,14740,3468501,1871,-450,316,1.39,9.42,2.7,A
2015/4/2,57.3,2881,24500,3479230,10729,0,-165,1.44,9.73,2.62,A
2015/4/7,57.2,2881,10379,3481371,2141,-249,319,1.43,9.71,2.62,A
2015/4/8,56.5,2881,12001,3479116,-2255,-70,1429,1.42,9.59,2.65,A
2015/4/9,57.2,2881,15994,3482860,3745,20,754,1.43,9.71,2.62,A
2015/4/10,57.7,2881,18321,3490630,7771,637,-2488,1.45,9.8,2.6,A
2015/4/13,57.4,2881,10602,3492758,2117,-596,183,1.44,9.75,2.61,A
2015/4/14,57.1,2881,13401,3490545,-2213,-4,-311,1.43,9.69,2.63,A
2015/4/15,56.1,2881,21573,3477583,-12961,17,744,1.41,9.52,2.67,A
2015/4/16,57,2881,17673,3480035,2452,0,-328,1.43,9.68,2.63,A
2015/4/17,56.8,2881,9403,3482821,2777,-945,-689,1.42,9.64,2.64,A
2015/4/20,57.5,2881,15193,3486604,3783,208,-543,1.44,9.76,2.61,A
2015/4/21,57.3,2881,10233,3485373,-1231,285,-92,1.44,9.73,2.62,A
2015/4/22,57.7,2881,13564,3484820,-1387,11,-91,1.45,9.8,2.6,A
2015/4/23,61.7,2881,69602,3499602,14739,960,9920,1.55,10.48,2.43,B
2015/4/24,61.2,2881,55003,3492607,-7039,3002,-245,1.53,10.39,2.45,B
2015/4/27,63.7,2881,48815,3499340,7610,196,2674,1.6,10.81,2.35,C
2015/4/28,65.5,2881,46829,3509394,9655,-35,-1274,1.64,11.12,2.29,D
2015/4/29,65.7,2881,49140,3513422,4073,1587,-419,1.65,11.15,4.57,D
2015/4/30,66.1,2881,35619,3513872,-527,-288,953,1.66,11.22,4.54,E
2015/5/4,68.2,2881,36703,3510473,-3817,586,1627,1.71,11.58,4.4,E
2015/5/5,67.5,2881,28353,3509492,-971,275,-3405,1.69,11.46,4.44,E
2015/5/6,66.3,2881,26007,3502018,-6604,1025,307,1.66,11.26,4.52,E
2015/5/7,64.4,2881,28706,3496873,-5152,518,1454,1.62,10.93,4.66,E
2015/5/8,66.4,2881,25238,3498511,1638,2633,1029,1.67,11.27,4.52,E
2015/5/11,65.8,2881,42251,3486218,-12372,1513,1778,1.65,11.17,4.56,D
2015/5/12,66,2881,20116,3489460,3290,-209,-1570,1.66,11.21,4.55,E
2015/5/13,66.4,2881,15117,3488364,-752,-301,398,1.67,11.27,4.52,E
2015/5/14,63.1,2881,46736,3468490,-19829,-42,-252,1.58,10.71,4.75,C
2015/5/15,63.7,2881,32692,3467304,-1291,-123,1591,1.6,10.81,4.71,D
2015/5/18,62.9,2881,20177,3466434,-30,-2576,-139,1.58,10.68,4.77,B
2015/5/19,65,2881,33814,3470946,4516,-320,357,1.63,11.04,4.62,D
2015/5/20,64.4,2881,18736,3463166,-7596,-941,4,1.62,10.93,4.66,E
2015/5/21,62.3,2881,33308,3455236,-7947,-2151,-3366,1.56,10.58,4.82,C
2015/5/22,62.8,2881,16032,3455370,124,216,-669,1.58,10.66,4.78,B
2015/5/25,63.2,2881,7764,3454171,-1226,-537,-520,1.59,10.73,4.75,B
2015/5/26,63.4,2881,13010,3451350,-2821,-674,536,1.59,10.76,4.73,B
2015/5/27,64.7,2881,25351,3451794,520,0,991,1.51,10.98,4.64,C
2015/5/28,64,2881,20913,3453254,1401,-1952,-1058,1.49,9.85,4.69,C
2015/5/29,63.2,2881,20405,3450402,-2852,-569,545,1.47,9.72,4.75,C
2015/6/1,62.7,2881,14084,3448132,-2291,60,-993,1.46,9.65,4.78,D
2015/6/2,63.1,2881,18514,3443089,-829,-1102,-1031,1.47,9.71,4.75,D
2015/6/3,62.5,2881,12872,3441902,-1362,-178,-952,1.45,9.62,4.8,D
2015/6/4,61.5,2881,28474,3442422,-1018,54,-2559,1.43,9.46,4.88,B
2015/6/5,62.7,2881,20810,3442162,-330,67,-935,1.46,9.65,4.78,D
2015/6/8,63.8,2881,19759,3442792,753,90,-482,1.48,9.82,4.7,D
2015/6/9,62.4,2881,16569,3440987,-1478,-123,1272,1.45,9.6,4.81,D
2015/6/10,62.6,2881,12318,3436057,-4930,922,1314,1.46,9.63,4.79,E
2015/6/11,62.6,2881,14787,3432568,-2469,-43,931,1.46,9.63,4.79,D
2015/6/12,63,2881,20590,3432858,2906,-308,1249,1.47,9.69,4.76,E
2015/6/15,63.6,2881,21692,3429968,2908,25,63,1.48,9.78,4.72,E
2015/6/16,62.8,2881,17591,3425257,-4707,-175,707,1.46,9.66,4.78,D
2015/6/17,61.8,2881,22506,3413928,-11229,-93,2349,1.44,9.51,4.85,D
2015/6/18,61.9,2881,15568,3409824,-3730,27,-625,1.44,9.52,4.85,D
2015/6/22,63.6,2881,22767,3414256,4432,84,3811,1.48,9.78,4.72,D
2015/6/23,64.8,2881,33399,3408307,2166,1127,4083,1.51,9.97,4.63,E
2015/6/24,64.5,2881,16928,3395766,-2527,239,1070,1.5,9.92,4.65,E
2015/6/25,64.7,2881,24571,3392006,4590,128,1314,1.51,9.95,4.64,E
2015/6/26,64.5,2881,16828,3381184,-1917,0,4659,1.5,9.92,4.65,E
2015/6/29,62.7,2881,36981,3380056,1760,28,-1275,1.46,9.65,4.78,E
2015/6/30,61.4,2881,34152,3373615,-6321,-80,-3774,1.43,9.45,4.89,E
2015/7/1,61.2,2881,12518,3372984,530,-70,-2648,1.42,9.42,4.9,E
2015/7/2,61.8,2881,18055,3375979,2995,860,-1954,1.44,9.51,4.85,E
2015/7/3,62.2,2881,13516,3377056,1045,-350,-1083,1.45,9.57,4.82,E
2015/7/6,61.5,2881,12254,3379126,2070,-291,-491,1.43,9.46,4.88,E
2015/7/7,62,2881,13366,3381997,2872,10,-459,1.44,9.54,4.84,E
2015/7/8,60,2881,33177,3369966,-12242,-845,-1393,1.4,9.23,5,E
2015/7/9,58.2,2881,45083,3355025,-14865,-1147,954,1.35,8.95,5.15,D
2015/7/13,60.1,2881,25939,3362219,5487,-1,1014,1.4,9.25,4.99,D
2015/7/14,60.1,2881,18587,3368386,4328,200,-1578,1.4,9.25,4.99,E
2015/7/15,60.8,2881,17297,3371681,3295,1219,-494,1.41,9.35,4.93,E
2015/7/16,60.8,2881,10246,3373516,1598,11,207,1.41,9.35,4.93,E
2015/7/17,60.9,2881,11449,3376397,2881,404,-150,1.42,9.37,4.93,E
2015/7/20,60.3,2881,12024,3378719,-194,227,-86,1.4,9.28,4.98,E
2015/7/21,61.1,2881,10076,3382688,3969,1361,-294,1.42,9.4,4.91,E
2015/7/22,60.5,2881,10538,3382079,-453,24,484,1.41,9.31,4.96,E
2015/7/23,60.3,2881,12832,3381908,-36,117,570,1.4,9.28,4.98,E
2015/7/24,60.4,2881,7482,3384452,1789,191,-72,1.41,9.29,4.97,E
2015/7/27,58.7,2881,18694,3382140,-2475,-84,-1869,1.37,9.03,5.11,E
2015/7/28,56.6,2881,32821,3372483,-10794,41,2057,1.32,8.71,5.3,E
2015/7/29,55.3,2881,26646,3374507,-731,-482,-823,1.29,8.51,5.42,D
2015/7/30,57.3,2881,23728,3385508,9715,381,-911,1.33,8.82,5.24,E
2015/7/31,57.6,2881,17188,3384603,-905,7,-1197,1.34,8.86,5.21,E
2015/8/3,56.3,2881,21705,3389350,1256,139,-883,1.31,8.66,5.33,C
2015/8/4,57.3,2881,19849,3396614,7264,341,503,1.33,8.82,5.24,E
2015/8/5,58,2881,16078,3399284,2099,19,-518,1.35,8.92,5.17,E
2015/8/6,57.3,2881,13129,3395335,-3276,106,-262,1.33,8.82,5.24,E
2015/8/7,57,2881,12423,3393617,-1677,90,-552,1.33,8.77,5.26,E
2015/8/10,58.2,2881,7915,3397962,3331,-351,-52,1.35,8.95,5.15,E
2015/8/11,56.8,2881,17878,3393326,-5513,231,-211,1.32,8.74,5.28,E
2015/8/12,52.9,2881,61351,3371100,-22226,-924,-1366,1.23,8.14,5.67,C
2015/8/13,53.1,2881,34775,3365877,-4248,-1105,-720,1.24,8.17,5.65,C
2015/8/14,53.5,2881,17125,3370180,-2292,-525,-634,1.25,8.23,5.61,C
2015/8/17,53.2,2881,20293,3372269,-1239,-690,-790,1.24,8.18,5.64,C
2015/8/18,51.4,2881,29208,3367158,-5111,-971,-1452,1.2,7.91,5.84,B
2015/8/19,50.1,2881,34365,3367838,680,-1883,727,1.17,7.71,5.99,A
2015/8/20,51.4,2881,28312,3368381,-645,-1093,814,1.2,7.91,5.84,A
2015/8/21,49.85,2881,27108,3368047,-669,-550,-252,1.16,7.67,6.02,A
2015/8/24,50.3,2881,56284,3360921,-7858,-575,-1493,1.17,7.74,5.96,A
2015/8/25,51.9,2881,41614,3354298,-7556,102,2129,1.21,7.98,5.78,A
2015/8/26,53.4,2881,50831,3353341,-1015,116,-1141,1.24,8.22,5.62,C
2015/8/27,53.9,2881,29534,3346053,-7591,-789,-2061,1.25,8.29,5.57,D
2015/8/28,54.3,2881,23098,3342615,-2481,-749,-514,1.26,8.35,5.52,D
2015/8/31,55.9,2881,31370,3339602,-2412,-168,-1152,1.49,8.6,5.37,E
2015/9/1,52.8,2881,31118,3329391,-9768,-162,-1216,1.41,7.21,5.68,C
2015/9/2,52.3,2881,36681,3313732,-15526,-1230,1183,1.4,7.14,5.74,C
2015/9/3,52.6,2881,16206,3309877,-1104,-310,-421,1.4,7.19,5.7,C
2015/9/4,52.2,2881,15665,3308587,-1290,3,-1700,1.39,7.13,5.75,C
2015/9/7,52.1,2881,14387,3305819,-6394,-7,392,1.39,7.12,5.76,B
2015/9/8,51.9,2881,13041,3301565,-4019,-87,-322,1.38,7.09,5.78,C
2015/9/9,53.1,2881,29570,3309910,8367,2,2070,1.42,7.25,5.65,D
2015/9/10,52.9,2881,19176,3310203,293,-87,35,1.41,7.23,5.67,D
2015/9/11,53.2,2881,16375,3309599,-604,23,153,1.42,7.27,5.64,D
2015/9/14,52.9,2881,19765,3306375,-3043,-352,-206,1.41,7.23,5.67,D
2015/9/15,52.6,2881,16056,3305798,-949,13,415,1.4,7.19,5.7,C
2015/9/16,53.3,2881,20158,3301476,-4321,-383,1109,1.42,7.28,5.63,C
2015/9/17,55.3,2881,33978,3310528,9063,-4,1451,1.48,7.55,5.42,D
2015/9/18,55.1,2881,23649,3306735,-4003,-858,-1642,1.47,7.53,5.44,D
2015/9/21,53.4,2881,19919,3297961,-8834,-56,-986,1.42,7.3,5.62,D
2015/9/22,54.5,2881,11488,3299093,365,-813,-350,1.45,7.45,5.5,D
2015/9/23,53.2,2881,19945,3289710,-11547,-125,-400,1.42,7.27,5.64,B
2015/9/24,52.7,2881,19377,3279594,-10259,-316,-511,1.41,7.2,5.69,B
2015/9/25,52.3,2881,20232,3275562,-5670,-89,-404,1.4,7.14,5.74,B
2015/9/30,51.3,2881,44878,3261131,-15227,-635,228,1.37,7.01,5.85,B
2015/10/1,52.5,2881,24968,3258420,-1976,-562,1685,1.4,7.17,5.71,C
2015/10/2,52.1,2881,19952,3253395,-4750,89,-382,1.39,7.12,5.76,B
2015/10/5,52.5,2881,12879,3253237,-293,-398,-329,1.4,7.17,5.71,B
2015/10/6,52.3,2881,16915,3252909,-555,-1072,105,1.4,7.14,5.74,A
2015/10/7,53.3,2881,18112,3255791,2987,-112,-43,1.42,7.28,5.63,B
2015/10/8,52.1,2881,14016,3252739,-928,57,24,1.39,7.12,5.76,B
2015/10/12,52.3,2881,18592,3260186,7447,0,174,1.4,7.14,5.74,B
2015/10/13,52.3,2881,19945,3257101,-3085,33,730,1.4,7.14,5.74,B
2015/10/14,52.3,2881,9993,3259665,2564,0,152,1.4,7.14,5.74,B
2015/10/15,52.2,2881,16545,3260497,832,20,129,1.39,7.13,5.75,B
2015/10/16,52.7,2881,26586,3262106,1538,45,870,1.41,7.2,5.69,C
2015/10/19,53.5,2881,17180,3267308,4378,54,639,1.43,7.31,5.61,C
2015/10/20,53.6,2881,25487,3274765,7540,204,-461,1.43,7.32,5.6,C
2015/10/21,53.2,2881,22452,3283556,7362,745,-532,1.42,7.27,5.64,C
2015/10/22,52.8,2881,11462,3280322,-3233,0,369,1.41,7.21,5.68,B
2015/10/23,53.9,2881,17485,3290931,9930,638,208,1.44,7.36,5.57,D
2015/10/26,53.9,2881,18023,3294966,3796,0,701,1.44,7.36,5.57,D
2015/10/27,53.6,2881,16477,3297370,1922,125,-33,1.43,7.32,5.6,C
2015/10/28,53.6,2881,9177,3296125,-538,-53,-15,1.43,7.32,5.6,D
2015/10/29,52.5,2881,14038,3289841,-6283,-3,-590,1.4,7.17,5.71,B
2015/10/30,52.7,2881,22487,3285117,-4724,-5,243,1.41,7.2,5.69,C
2015/11/2,53.1,2881,15642,3281741,-2890,0,-369,1.42,7.25,5.65,D
2015/11/3,54.4,2881,29258,3288201,6815,61,1738,1.45,7.43,5.51,E
2015/11/4,55.4,2881,37787,3292132,3932,8,-328,1.48,7.57,5.42,E
2015/11/5,55.9,2881,22716,3290084,-2057,-66,720,1.49,7.64,5.37,E
2015/11/6,54.4,2881,24530,3279238,-11007,-22,-644,1.45,7.43,5.51,E
2015/11/9,54.9,2881,22393,3285336,6084,-212,533,1.46,7.5,5.46,E
2015/11/10,53.6,2881,17906,3276093,-9272,50,-486,1.43,7.32,5.6,E
2015/11/11,53.2,2881,11193,3270603,-5392,64,-49,1.42,7.27,5.64,E
2015/11/12,52.8,2881,12333,3263279,-7396,0,131,1.41,7.21,5.68,E
2015/11/13,52.3,2881,13864,3256467,-6525,-20,401,1.4,7.14,5.74,E
2015/11/16,53.1,2881,20626,3253230,-3681,0,-207,1.42,7.25,5.65,E
2015/11/17,53.4,2881,15970,3252627,-696,-21,-478,1.42,7.3,5.62,E
2015/11/18,52.7,2881,19392,3246996,-5670,-2178,-316,1.41,7.2,5.69,E
2015/11/19,53.7,2881,15879,3250630,3855,-394,-1006,1.43,7.34,5.59,E
2015/11/20,53.3,2881,10824,3252209,579,-2086,-12,1.42,7.28,5.63,E
2015/11/23,53.3,2881,8337,3254906,3067,-184,14,1.42,7.28,5.63,E
2015/11/24,53.5,2881,9959,3259315,4409,20,-153,1.43,7.31,5.61,E
2015/11/25,52.7,2881,10916,3257019,-985,0,101,1.41,7.2,5.69,E
2015/11/26,53.2,2881,12858,3264514,6830,-258,-56,1.42,7.27,5.64,E
2015/11/27,52.7,2881,8347,3260216,-4153,-165,-41,1.52,8.33,5.69,E
2015/11/30,52,2881,44118,3239256,-21311,-616,-661,1.5,8.21,5.77,E
2015/12/1,51.9,2881,28000,3223812,-15444,-701,1447,1.49,8.2,5.78,E
2015/12/2,51.6,2881,15132,3216009,-8373,-100,24,1.49,8.15,5.81,E
2015/12/3,51.6,2881,9445,3212999,-2740,-868,-4,1.49,8.15,5.81,E
2015/12/4,50.9,2881,23629,3194678,-18339,0,-537,1.47,8.04,5.89,E
2015/12/7,50.3,2881,16930,3187883,-7188,0,21,1.45,7.95,5.96,E
2015/12/8,49.35,2881,28090,3176794,-11170,-129,-1573,1.42,7.8,6.08,E
2015/12/9,48.55,2881,29927,3165452,-11341,-782,280,1.4,7.67,6.18,E
2015/12/10,48.8,2881,30909,3150446,-15668,-19,871,1.4,7.71,6.15,E
2015/12/11,48,2881,25408,3140273,-12465,-216,111,1.38,7.58,6.25,E
2015/12/14,46.9,2881,19573,3130962,-9310,-4,533,1.35,7.41,6.4,E
2015/12/15,45.95,2881,28062,3118013,-9683,-42,265,1.32,7.26,6.53,E
2015/12/16,45.95,2881,25644,3107855,-8159,-410,1259,1.32,7.26,6.53,E
2015/12/17,47.65,2881,21159,3110642,2786,-58,383,1.37,7.53,6.3,E
2015/12/18,46.5,2881,18926,3107748,-3275,-81,-319,1.34,7.35,6.45,E
2015/12/21,46.2,2881,17051,3104547,-2916,-1334,588,1.33,7.3,6.49,E
2015/12/22,46.15,2881,10885,3102154,-2480,-1991,231,1.33,7.29,6.5,E
2015/12/23,46.3,2881,16686,3098841,-3230,-500,891,1.33,7.31,6.48,E
2015/12/24,46.95,2881,10135,3102883,4042,-300,-389,1.35,7.42,6.39,E
2015/12/25,47.1,2881,4824,3102845,-38,0,-148,1.36,7.44,6.37,E
2015/12/28,47.05,2881,6860,3103947,1102,-456,-147,1.35,7.43,6.38,E
2015/12/29,46.7,2881,5519,3101934,-1107,-481,45,1.34,7.38,6.42,E
2015/12/30,46.4,2881,21627,3096083,-6258,-2771,-1039,1.34,7.33,6.47,E
2015/12/31,45,2881,41116,3091720,-5113,-3345,-3386,1.3,7.11,6.67,E
2016/1/4,43.55,2881,21116,3085700,-6286,-148,-48,1.25,6.88,6.89,E
2016/1/5,42.45,2881,29590,3087430,1730,-1861,-366,1.22,6.71,7.07,E
2016/1/6,41,2881,58478,3083555,-3875,-792,339,1.18,6.48,7.32,E
2016/1/7,39.65,2881,64737,3071776,-11069,-972,391,1.14,6.26,7.57,E
2016/1/8,39.65,2881,40852,3064219,-7656,-76,487,1.14,6.26,7.57,E
2016/1/11,39,2881,38678,3048589,-15805,136,-354,1.12,6.16,7.69,D
2016/1/12,39.6,2881,42978,3043550,-5826,102,-269,1.14,6.26,7.58,E
2016/1/13,39.1,2881,35104,3035074,-9541,-426,49,1.13,6.18,7.67,D
2016/1/14,38,2881,40714,3021819,-13269,-210,359,1.09,6,7.89,C
2016/1/15,36.8,2881,53520,3006000,-16519,-467,-1215,1.06,5.81,8.15,B
2016/1/18,37.35,2881,44035,3005305,-929,-568,1851,1.08,5.9,8.03,B
2016/1/19,37.15,2881,26510,2991789,-10443,-600,272,1.07,5.87,8.08,B
2016/1/20,35.7,2881,35771,2979690,-13248,-473,-1602,1.03,5.64,8.4,A
2016/1/21,35,2881,42381,2964644,-16427,-50,42,1.01,5.53,8.57,A
2016/1/22,35,2881,41806,2954287,-10866,0,1547,1.01,5.53,8.57,A
2016/1/25,36.2,2881,51500,2935361,-18926,1428,3461,1.04,5.72,8.29,A
2016/1/26,35.35,2881,29983,2923451,-11647,0,-943,1.02,5.58,8.49,A
2016/1/27,35.4,2881,29691,2913517,-10770,0,-916,1.02,5.59,8.47,A
2016/1/28,35.75,2881,54497,2890621,-23279,2056,2739,1.03,5.65,8.39,A
2016/1/29,36.45,2881,95018,2849859,-39176,953,5999,1.05,5.76,8.23,A
2016/1/30,38.2,2881,62427,2845475,-4384,380,4112,1.1,6.03,7.85,A
2016/2/1,38.4,2881,63164,2852995,5721,0,-6473,1.11,6.07,7.81,B
2016/2/2,38.5,2881,45076,2853105,523,-205,221,1.11,6.08,7.79,A
2016/2/3,37.85,2881,48869,2851428,-2824,-119,-3055,1.09,5.98,7.93,A
2016/2/15,36.4,2881,65242,2826548,-24880,-701,-196,1.05,5.75,8.24,A
2016/2/16,38.35,2881,51306,2844927,18113,0,6250,1.1,6.06,7.82,B
2016/2/17,37.7,2881,30627,2833448,-8358,69,-4612,1.09,5.96,7.96,A
2016/2/18,38.3,2881,24793,2835447,2188,260,157,1.1,6.05,7.83,A
2016/2/19,38.3,2881,14866,2832836,-2610,-158,-162,1.1,6.05,7.83,A
2016/2/22,38.35,2881,16013,2833369,1887,0,-569,1.1,6.06,7.82,A
2016/2/23,38.65,2881,15010,2834329,624,0,318,1.11,6.11,7.76,B
2016/2/24,38.35,2881,17201,2827537,-6125,-177,-200,1.1,6.06,7.82,B
2016/2/25,39.1,2881,31222,2837399,9525,0,1771,1.13,6.18,7.67,B
2016/2/26,39.45,2881,24593,2835365,-2384,-8,-1607,1.14,6.23,7.6,B
2016/3/1,39.4,2881,21255,2830640,-4020,0,722,1.13,6.22,7.61,C
2016/3/2,40.15,2881,25189,2833409,2455,-291,1432,1.16,6.34,7.47,C
2016/3/3,41.15,2881,40024,2842057,8593,-290,1388,1.18,6.5,7.29,C
2016/3/4,41.45,2881,37589,2852053,9677,543,-4098,1.19,6.55,7.24,D
2016/3/7,41,2881,38080,2855910,3848,0,671,1.18,6.48,7.32,E
2016/3/8,41.25,2881,31672,2866945,11035,-14,-847,1.19,6.52,7.27,E
2016/3/9,40.7,2881,22723,2871650,2774,-119,-447,1.17,6.43,7.37,D
2016/3/10,40.15,2881,31476,2871039,-888,0,1116,1.16,6.34,7.47,D
2016/3/11,40.45,2881,27561,2876519,5235,-243,129,1.16,6.39,7.42,D
2016/3/14,40.8,2881,29042,2883536,7249,0,487,1.17,6.45,7.35,D
2016/3/15,39.8,2881,26795,2888836,5016,-1,-1817,1.15,6.29,7.54,B
2016/3/16,40.2,2881,24759,2898670,9834,-289,1338,1.16,6.35,7.46,B
2016/3/17,40.7,2881,28417,2904742,5718,0,1031,1.17,6.43,7.37,D
2016/3/18,40.6,2881,33144,2907145,1550,207,-752,1.17,6.41,7.39,D
2016/3/21,40.4,2881,18804,2907926,817,0,-388,1.16,6.38,7.43,D
2016/3/22,40.35,2881,19097,2912476,3956,-288,-2338,1.16,6.37,7.43,D
2016/3/23,40,2881,21356,2914320,1845,5,-14,1.15,6.32,7.5,C
2016/3/24,39.8,2881,23315,2916555,2235,-60,-86,1.15,6.29,7.54,C
2016/3/25,39.95,2881,11805,2915908,1825,0,1272,1.15,6.31,7.51,C
2016/3/28,39.95,2881,8662,2918464,1741,36,243,1.15,6.31,7.51,D
2016/3/29,39.45,2881,14677,2920970,2506,-92,-1317,1.14,6.23,7.6,D
2016/3/30,39.75,2881,16579,2922996,1493,-714,-45,1.11,6.4,7.55,D
2016/3/31,41,2881,60082,2931078,7700,-505,4849,1.14,6.6,7.32,E
2016/4/1,40.4,2881,29669,2930507,-6655,-85,-1385,1.12,6.51,7.43,E
2016/4/6,39.05,2881,41740,2915109,-15399,-450,-3601,1.09,6.29,7.68,D
2016/4/7,39.3,2881,18497,2915413,304,-846,-948,1.09,6.33,7.63,E
2016/4/8,39.6,2881,19116,2917736,1628,95,-849,1.1,6.38,7.58,E
2016/4/11,39.25,2881,13224,2922497,-699,-326,-47,1.09,6.32,7.64,E
2016/4/12,39.45,2881,12190,2925359,2862,-24,-96,1.1,6.35,7.6,E
2016/4/13,40,2881,18704,2934046,8687,-1048,-230,1.11,6.44,7.5,E
2016/4/14,40.4,2881,28578,2938433,9767,32,3023,1.12,6.51,7.43,E
2016/4/15,40.75,2881,20187,2946623,8169,-283,406,1.13,6.56,7.36,E
2016/4/18,40,2881,22270,2937110,-9657,-368,-997,1.11,6.44,7.5,E
2016/4/19,40.05,2881,13717,2938508,1389,-50,-162,1.11,6.45,7.49,E
2016/4/20,39.65,2881,16407,2939955,1305,4,-1406,1.1,6.38,7.57,E
2016/4/21,39.4,2881,15011,2937633,-2350,-567,145,1.1,6.34,7.61,E
2016/4/22,39.85,2881,12832,2944008,6375,-300,-1825,1.11,6.42,7.53,E
2016/4/25,39.8,2881,7650,2946920,2912,91,27,1.11,6.41,7.54,E
2016/4/26,40.25,2881,12902,2950330,3409,5,448,1.12,6.48,7.45,E
2016/4/27,39.5,2881,21054,2946517,-3968,-315,221,1.1,6.36,5.06,E
2016/4/28,38.85,2881,22822,2937199,-9318,0,-618,1.08,6.26,5.15,D
2016/4/29,39.25,2881,18662,2940279,3202,-330,-220,1.09,6.32,5.1,D
2016/5/3,38.95,2881,13091,2937975,-2303,19,-115,1.08,6.27,5.13,D
2016/5/4,38,2881,21590,2927362,-10612,46,-767,1.06,6.12,5.26,B
2016/5/5,37.8,2881,15548,2923210,-4274,0,145,1.05,6.09,5.29,B
2016/5/6,37,2881,23800,2907423,-15337,0,27,1.03,5.96,5.41,A
2016/5/9,36.9,2881,15574,2901496,-5572,50,-490,1.03,5.94,5.42,B
2016/5/10,36.9,2881,15345,2895181,-5601,0,377,1.03,5.94,5.42,A
2016/5/11,36.65,2881,12962,2891659,-3644,0,-54,1.02,5.9,5.46,A
2016/5/12,36.2,2881,19452,2883799,-8082,0,0,1.01,5.83,5.52,A
2016/5/13,35.7,2881,38576,2857817,-25982,0,2,0.99,5.75,5.6,A
2016/5/16,36,2881,11540,2854789,-2973,0,200,1,5.8,5.56,A
2016/5/17,36.35,2881,16110,2850222,-4658,0,45,1.01,5.85,5.5,A
2016/5/18,36.6,2881,16177,2848321,-2229,0,-135,1.02,5.89,5.46,A
2016/5/19,36.3,2881,20155,2841932,-7194,-151,8,1.01,5.85,5.51,A
2016/5/20,36.45,2881,11836,2839575,-2261,0,-44,1.01,5.87,5.49,A
2016/5/23,37.85,2881,20207,2841300,2051,-70,1422,1.05,6.1,5.28,A
2016/5/24,37,2881,19361,2828611,-12699,-70,-231,1.03,5.96,5.41,A
2016/5/25,37.7,2881,23235,2831082,1492,0,62,1.05,6.07,5.31,A
2016/5/26,37.4,2881,15827,2824409,-5369,-8,-137,1.04,6.02,5.35,B
2016/5/27,37.8,2881,16658,2822408,-2281,0,-43,1.05,6.09,5.29,D
2016/5/30,38.5,2881,28782,2822760,53,0,1974,0.99,7.53,5.19,E
2016/5/31,38.5,2881,32706,2819497,-2326,-135,-1110,0.99,7.53,5.19,D
2016/6/1,39,2881,18643,2830214,2160,-150,371,1,7.63,5.13,D
2016/6/2,38.8,2881,16286,2833115,2901,-200,-504,1,7.59,5.15,D
2016/6/3,38.85,2881,11261,2834087,3215,1,-62,1,7.6,5.15,D
2016/6/4,38.5,2881,3938,2832192,-1523,-300,-54,0.99,7.53,5.19,D
2016/6/6,39,2881,13219,2838221,6029,-40,-433,1,7.63,5.13,E
2016/6/7,39.15,2881,18504,2838863,642,-13,168,1.01,7.66,5.11,E
2016/6/8,38.95,2881,25724,2833156,-3590,225,-7,1,7.62,5.13,E
2016/6/13,38.45,2881,24346,2831167,-2563,453,-447,0.99,7.52,5.2,D
2016/6/14,39.5,2881,27818,2843891,13168,31,264,1.01,7.73,5.06,E
2016/6/15,39.8,2881,21255,2844845,1450,1411,-646,1.02,7.79,5.03,E
2016/6/16,38.9,2881,18551,2834005,-10272,72,-119,1,7.61,5.14,C
2016/6/17,39.25,2881,14312,2832618,199,-21,133,1.01,7.68,5.1,C
2016/6/20,39.65,2881,15823,2834932,7314,32,353,1.02,7.76,5.04,B
2016/6/21,39.75,2881,18622,2844142,5284,0,625,1.02,7.78,5.03,C
2016/6/22,40,2881,25229,2852959,8994,0,-139,1.03,7.83,5,C
2016/6/23,39.8,2881,13613,2854855,1896,0,1597,1.02,7.79,5.03,C
2016/6/24,38.2,2881,46607,2844789,-10067,-106,1753,0.98,7.48,5.24,B
